Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Elwood,1/203 Brighton Rd,2,u,902000.0,S,RT,27/05/2017,7.2,3184.0,2.0,1.0,0.0,702.0,86.0,1940.0,Port Phillip,-37.87944,144.99375,Southern Metropolitan,8989.0
Elwood,50 John St,2,h,1410000.0,S,Chisholm,27/05/2017,7.2,3184.0,2.0,1.0,1.0,249.0,117.0,1930.0,Port Phillip,-37.87964,144.9856,Southern Metropolitan,8989.0
Elwood,2/25 Kingsley St,2,u,660000.0,S,Chisholm,27/05/2017,7.2,3184.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.88945,144.99015,Southern Metropolitan,8989.0
Elwood,2/481 St Kilda St,3,t,1360000.0,S,hockingstuart,27/05/2017,7.2,3184.0,3.0,2.0,2.0,797.0,175.0,1997.0,Port Phillip,-37.8867,144.99141,Southern Metropolitan,8989.0
Epping,12 Cabot Dr,3,h,500000.0,S,Harcourts,27/05/2017,19.6,3076.0,3.0,2.0,2.0,553.0,117.0,1975.0,Whittlesea,-37.64463,145.04155,Northern Metropolitan,10926.0
Epping,7 Cavalier Ct,3,h,573000.0,S,Love,27/05/2017,19.6,3076.0,3.0,2.0,2.0,637.0,125.0,1990.0,Whittlesea,-37.64097,145.05757,Northern Metropolitan,10926.0
Epping,2/12 Chettam St,3,u,380500.0,SP,Iconek,27/05/2017,19.6,3076.0,3.0,2.0,1.0,156.0,,2013.0,Whittlesea,-37.6349,145.04041999999995,Northern Metropolitan,10926.0
Epping,18 Grimwade Ct,3,h,528000.0,S,Ray,27/05/2017,19.6,3076.0,3.0,2.0,1.0,525.0,125.0,,Whittlesea,-37.6507,145.04681000000005,Northern Metropolitan,10926.0
Epping,53 Hayston Bvd,3,h,465000.0,S,Harcourts,27/05/2017,19.6,3076.0,3.0,2.0,1.0,606.0,111.04,2005.0,Whittlesea,-37.62858,145.03735,Northern Metropolitan,10926.0
Epping,13 Orlit Ct,4,h,545000.0,PI,Barry,27/05/2017,19.6,3076.0,4.0,2.0,2.0,635.0,157.0,1985.0,Whittlesea,-37.64051,145.05743,Northern Metropolitan,10926.0
Epping,14A Supply Dr,2,h,452500.0,S,Barry,27/05/2017,19.6,3076.0,2.0,1.0,1.0,279.0,,,Whittlesea,-37.65791,145.02643,Northern Metropolitan,10926.0
Essendon,100 Bradshaw St,2,h,1980000.0,S,Barry,27/05/2017,7.5,3040.0,2.0,1.0,6.0,856.0,105.0,1950.0,Moonee Valley,-37.74022,144.89557,Western Metropolitan,9264.0
Essendon,1/7 Mary St,3,t,830000.0,VB,Nelson,27/05/2017,7.5,3040.0,3.0,2.0,1.0,176.0,134.0,2011.0,Moonee Valley,-37.74936,144.89668999999995,Western Metropolitan,9264.0
Essendon,1B Ogilvie St,3,h,886000.0,S,Nelson,27/05/2017,7.5,3040.0,3.0,2.0,1.0,173.0,107.0,2007.0,Moonee Valley,-37.75382000000001,144.89167,Western Metropolitan,9264.0
Essendon,4/18 Shaftesbury St,1,u,280000.0,S,Frank,27/05/2017,7.5,3040.0,1.0,1.0,1.0,28.0,,1970.0,Moonee Valley,-37.75209,144.92255,Western Metropolitan,9264.0
Essendon,1/10 Winifred St,3,h,850000.0,PI,Purplebricks,27/05/2017,7.5,3040.0,3.0,2.0,2.0,204.0,,,Moonee Valley,-37.74487,144.91194,Western Metropolitan,9264.0
Essendon North,5/8 Keam St,2,u,445000.0,PI,Barry,27/05/2017,8.2,3041.0,2.0,1.0,1.0,92.0,63.4,1970.0,Moonee Valley,-37.7388,144.89983999999995,Western Metropolitan,1308.0
Essendon West,36 Ruby St,3,h,1050000.0,VB,Barry,27/05/2017,7.5,3040.0,3.0,3.0,1.0,846.0,187.0,1940.0,Moonee Valley,-37.75228,144.88429,Western Metropolitan,588.0
Fawkner,139 Anderson Rd,3,h,710000.0,S,Stockdale,27/05/2017,13.1,3060.0,3.0,2.0,4.0,491.0,,,Moreland,-37.69544000000001,144.964,Northern Metropolitan,5070.0
Fawkner,8 James St,4,h,800000.0,S,Hodges,27/05/2017,13.1,3060.0,4.0,2.0,4.0,625.0,140.0,1960.0,Moreland,-37.71112,144.97357,Northern Metropolitan,5070.0
Fawkner,165 Jukes Rd,3,h,805000.0,S,hockingstuart,27/05/2017,13.1,3060.0,3.0,2.0,2.0,572.0,,,Moreland,-37.70145,144.96200000000005,Northern Metropolitan,5070.0
Fawkner,46 Marlborough St,2,h,786000.0,S,Brad,27/05/2017,13.1,3060.0,2.0,1.0,4.0,687.0,94.0,1960.0,Moreland,-37.71833,144.96935,Northern Metropolitan,5070.0
Fawkner,13A Queens Pde,3,t,577000.0,S,Brad,27/05/2017,13.1,3060.0,3.0,1.0,1.0,164.0,,2003.0,Moreland,-37.71976,144.97121,Northern Metropolitan,5070.0
Ferntree Gully,4/4 Austin St,3,t,670000.0,S,Philip,27/05/2017,24.8,3156.0,3.0,2.0,2.0,239.0,,,Knox,-37.886,145.28646,Eastern Metropolitan,10788.0
Ferntree Gully,24a Helen Rd,2,u,617000.0,S,Schroeder,27/05/2017,24.8,3156.0,2.0,2.0,1.0,306.0,120.0,2011.0,Knox,-37.87275,145.26325,Eastern Metropolitan,10788.0
Fitzroy North,74 Best St,2,h,1321000.0,S,Woodards,27/05/2017,3.6,3068.0,2.0,1.0,1.0,167.0,,,Yarra,-37.78219,144.98371,Northern Metropolitan,6244.0
Fitzroy North,710 Brunswick St,2,h,960000.0,S,Nelson,27/05/2017,3.6,3068.0,2.0,1.0,0.0,121.0,,,Yarra,-37.78534000000001,144.98125,Northern Metropolitan,6244.0
Fitzroy North,10/51 Delbridge St,1,u,495000.0,S,Jellis,27/05/2017,3.6,3068.0,1.0,1.0,1.0,0.0,,,Yarra,-37.78737,144.98735,Northern Metropolitan,6244.0
Flemington,8 John St,2,h,990000.0,S,Nelson,27/05/2017,3.4,3031.0,2.0,1.0,1.0,180.0,82.0,1900.0,Moonee Valley,-37.7839,144.92727,Northern Metropolitan,3593.0
Footscray,7 Batman St,3,h,1100000.0,S,Burnham,27/05/2017,5.1,3011.0,3.0,1.0,0.0,390.0,,,Maribyrnong,-37.79977,144.88887,Western Metropolitan,7570.0
Footscray,6/6 Rosamond Rd,2,t,455000.0,S,Biggin,27/05/2017,5.1,3011.0,2.0,1.0,1.0,43.0,86.0,2010.0,Maribyrnong,-37.78822,144.88361,Western Metropolitan,7570.0
Forest Hill,33/305 Canterbury Rd,2,h,680000.0,SP,Fletchers,27/05/2017,15.4,3131.0,2.0,1.0,1.0,189.0,73.0,2001.0,Whitehorse,-37.83283,145.17533,Eastern Metropolitan,4385.0
Forest Hill,2 Quentin St,5,h,1205000.0,S,Noel,27/05/2017,15.4,3131.0,5.0,3.0,2.0,477.0,,,Whitehorse,-37.84252,145.17258,Eastern Metropolitan,4385.0
Frankston,81 Dalpura Cct,3,h,491000.0,S,Community,27/05/2017,38.0,3199.0,3.0,1.0,2.0,602.0,,,Frankston,-38.13759,145.17054,South-Eastern Metropolitan,17055.0
Frankston,2 Lytham Ct,3,h,566000.0,S,Purplebricks,27/05/2017,38.0,3199.0,3.0,1.0,1.0,623.0,,,Frankston,-38.13669,145.14049,South-Eastern Metropolitan,17055.0
Frankston,59 Summit Rd,3,h,740000.0,S,Harcourts,27/05/2017,38.0,3199.0,3.0,1.0,1.0,650.0,,,Frankston,-38.15882,145.12913999999995,South-Eastern Metropolitan,17055.0
Frankston South,641 Nepean Hwy,4,h,1400000.0,SP,U,27/05/2017,38.0,3199.0,4.0,3.0,2.0,1659.0,,1890.0,Frankston,-38.16121,145.10381,South-Eastern Metropolitan,7566.0
Gardenvale,171 North Rd,5,h,1880000.0,S,Biggin,27/05/2017,7.2,3185.0,5.0,2.0,2.0,538.0,,,Glen Eira,-37.89989,145.00883000000005,Southern Metropolitan,534.0
Gladstone Park,91 Carrick Dr,3,h,755000.0,S,Jason,27/05/2017,12.9,3043.0,3.0,1.0,1.0,935.0,130.0,1975.0,Hume,-37.69744,144.89073,Western Metropolitan,3285.0
Gladstone Park,10 Taunton Pl,4,h,635000.0,S,YPA,27/05/2017,12.9,3043.0,4.0,2.0,2.0,634.0,,1980.0,Hume,-37.68368,144.88976,Western Metropolitan,3285.0
Glen Iris,2/37 Aintree Rd,2,u,762000.0,S,Jellis,27/05/2017,7.3,3146.0,2.0,1.0,1.0,730.0,93.0,1875.0,Stonnington,-37.85563,145.04369,Southern Metropolitan,10412.0
Glen Iris,11/46 Edgar St,2,u,501000.0,S,hockingstuart,27/05/2017,7.3,3146.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85285,145.04608000000005,Southern Metropolitan,10412.0
Glen Iris,1 Estella St,4,h,2920000.0,S,Marshall,27/05/2017,7.3,3146.0,4.0,3.0,3.0,1064.0,,,Boroondara,-37.86224,145.06406,Southern Metropolitan,10412.0
Glen Iris,1/25 Gardiner Pde,3,t,1501000.0,S,hockingstuart,27/05/2017,7.3,3146.0,3.0,2.0,2.0,313.0,160.0,1995.0,Boroondara,-37.85385,145.06473,Southern Metropolitan,10412.0
Glen Iris,42 Martin Rd,3,h,1500000.0,S,J,27/05/2017,7.3,3146.0,3.0,2.0,2.0,409.0,,,Boroondara,-37.84965,145.05903999999995,Southern Metropolitan,10412.0
Glen Iris,68 Martin Rd,3,h,1440000.0,S,Abercromby's,27/05/2017,7.3,3146.0,3.0,2.0,2.0,0.0,,,Boroondara,-37.85139,145.05835,Southern Metropolitan,10412.0
Glen Iris,1a Pascoe St,3,u,1330000.0,S,Fletchers,27/05/2017,7.3,3146.0,3.0,2.0,2.0,296.0,,,Boroondara,-37.85948,145.08571,Southern Metropolitan,10412.0
Glen Waverley,37 Brentwood Dr,4,h,1130000.0,S,Ray,27/05/2017,16.7,3150.0,4.0,2.0,2.0,690.0,,,Monash,-37.90004,145.17205,Eastern Metropolitan,15321.0
Glen Waverley,11 Buller Dr,4,h,1331000.0,S,McGrath,27/05/2017,16.7,3150.0,4.0,2.0,2.0,762.0,,,Monash,-37.86584000000001,145.16502,Eastern Metropolitan,15321.0
Glen Waverley,19 Norfolk St,4,h,1100000.0,S,Harcourts,27/05/2017,16.7,3150.0,4.0,2.0,2.0,726.0,101.0,1961.0,Monash,-37.89814000000001,145.14457,Eastern Metropolitan,15321.0
Glen Waverley,1/14 Utah Rd,3,u,1135000.0,S,McGrath,27/05/2017,16.7,3150.0,3.0,2.0,2.0,328.0,152.0,1980.0,Monash,-37.86931,145.15081,Eastern Metropolitan,15321.0
Glenroy,73 Augustine Tce,4,h,651000.0,PI,Eview,27/05/2017,11.2,3046.0,4.0,1.0,2.0,587.0,,,Moreland,-37.69897,144.90998000000005,Northern Metropolitan,8870.0
Glenroy,1 Dromana St,3,h,865000.0,S,Brad,27/05/2017,11.2,3046.0,3.0,1.0,1.0,746.0,152.0,1960.0,Moreland,-37.71051,144.90925,Northern Metropolitan,8870.0
Glenroy,7/56 Golf Links Rd,1,u,362500.0,SP,Brad,27/05/2017,11.2,3046.0,1.0,1.0,1.0,124.0,75.0,1980.0,Moreland,-37.70917,144.92291,Northern Metropolitan,8870.0
Glenroy,8 Kalang Rd,3,h,922000.0,S,Eview,27/05/2017,11.2,3046.0,3.0,1.0,1.0,584.0,153.0,1960.0,Moreland,-37.71016,144.9215,Northern Metropolitan,8870.0
Glenroy,7 Mitchell Ct,2,h,650000.0,S,Ray,27/05/2017,11.2,3046.0,2.0,1.0,2.0,650.0,,,Moreland,-37.69712,144.91949,Northern Metropolitan,8870.0
Glenroy,73 Pecham St,3,h,963500.0,S,Stockdale,27/05/2017,11.2,3046.0,3.0,2.0,6.0,697.0,174.0,1960.0,Moreland,-37.69647,144.9113,Northern Metropolitan,8870.0
Glenroy,53 William St,3,h,815000.0,S,Barry,27/05/2017,11.2,3046.0,3.0,1.0,1.0,641.0,,,Moreland,-37.70757,144.90782,Northern Metropolitan,8870.0
Greensborough,5 Glenice St,3,h,740000.0,S,Darren,27/05/2017,16.1,3088.0,3.0,1.0,3.0,580.0,142.0,1962.0,Banyule,-37.71536,145.10205,Northern Metropolitan,8524.0
Greenvale,17 Bolton Ct,5,h,750000.0,S,Stockdale,27/05/2017,20.4,3059.0,5.0,2.0,2.0,877.0,,1980.0,Hume,-37.63823,144.88675,Northern Metropolitan,4864.0
Greenvale,65 Clare Bvd,4,h,730000.0,S,YPA,27/05/2017,20.4,3059.0,4.0,2.0,1.0,633.0,270.0,2004.0,Hume,-37.63958,144.90267,Northern Metropolitan,4864.0
Greenvale,69 Greenvale Dr,3,h,770000.0,S,RW,27/05/2017,20.4,3059.0,3.0,2.0,2.0,711.0,154.0,1985.0,Hume,-37.64297,144.88796000000005,Northern Metropolitan,4864.0
Greenvale,12 Taormina St,3,h,550000.0,VB,Barry,27/05/2017,20.4,3059.0,3.0,2.0,2.0,392.0,,2013.0,Hume,-37.62458,144.88546000000005,Northern Metropolitan,4864.0
Hadfield,1 Mikado St,3,h,870000.0,S,Stockdale,27/05/2017,11.2,3046.0,3.0,1.0,6.0,700.0,,,Moreland,-37.70569,144.94048,Northern Metropolitan,2606.0
Hampton,68 Littlewood St,4,h,2905000.0,S,Marshall,27/05/2017,13.8,3188.0,4.0,2.0,2.0,630.0,,,Bayside,-37.93571,145.00964,Southern Metropolitan,5454.0
Hampton,53 Teddington Rd,2,h,1695000.0,S,Hodges,27/05/2017,13.8,3188.0,2.0,1.0,2.0,765.0,,,Bayside,-37.93594,145.0195,Southern Metropolitan,5454.0
Hampton,28 The Avenue,4,h,2550000.0,SP,Hodges,27/05/2017,13.8,3188.0,4.0,2.0,2.0,726.0,200.0,1925.0,Bayside,-37.93167,145.00134,Southern Metropolitan,5454.0
Hampton Park,14 Tatterson St,3,h,561000.0,S,Harcourts,27/05/2017,33.3,3976.0,3.0,2.0,3.0,646.0,,,Casey,-38.03378,145.2621,South-Eastern Metropolitan,8256.0
Hawthorn,3/199 Auburn Rd,2,u,525000.0,SP,Marshall,27/05/2017,5.3,3122.0,2.0,1.0,1.0,279.0,,,Boroondara,-37.82676,145.04443999999995,Southern Metropolitan,11308.0
Hawthorn,328 Barkers Rd,4,h,2800000.0,PI,RT,27/05/2017,5.3,3122.0,4.0,2.0,2.0,750.0,192.0,1910.0,Boroondara,-37.81557,145.04281,Southern Metropolitan,11308.0
Hawthorn,36 Bell St,3,h,1870000.0,PI,Marshall,27/05/2017,5.3,3122.0,3.0,1.0,1.0,271.0,,,Boroondara,-37.81816,145.03938,Southern Metropolitan,11308.0
Hawthorn,3 Churchill Gr,3,h,2402500.0,S,Marshall,27/05/2017,5.3,3122.0,3.0,2.0,2.0,273.0,,1900.0,Boroondara,-37.81625,145.03789,Southern Metropolitan,11308.0
Hawthorn,56 Denham St,3,h,1955000.0,S,Jellis,27/05/2017,5.3,3122.0,3.0,1.0,2.0,261.0,,1890.0,Boroondara,-37.81965,145.02366999999995,Southern Metropolitan,11308.0
Hawthorn,10 Edward St,3,h,1702000.0,SP,Marshall,27/05/2017,5.3,3122.0,3.0,1.0,2.0,290.0,110.0,1900.0,Boroondara,-37.81767,145.04041,Southern Metropolitan,11308.0
Hawthorn,204/36 Lynch St,2,u,500000.0,VB,Gary,27/05/2017,5.3,3122.0,2.0,2.0,1.0,0.0,,,Boroondara,-37.8213,145.02913,Southern Metropolitan,11308.0
Hawthorn,16 Marian St,4,h,3399000.0,S,Marshall,27/05/2017,5.3,3122.0,4.0,2.0,2.0,446.0,274.0,2002.0,Boroondara,-37.82785,145.03816,Southern Metropolitan,11308.0
Hawthorn,29 Oak St,4,h,3900000.0,S,Jellis,27/05/2017,5.3,3122.0,4.0,2.0,1.0,595.0,,,Boroondara,-37.81396,145.01899,Southern Metropolitan,11308.0
Hawthorn,1/125 Riversdale Rd,2,u,697000.0,S,Marshall,27/05/2017,5.3,3122.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.82887,145.03676000000004,Southern Metropolitan,11308.0
Hawthorn East,8/772 Burwood Rd,2,u,802500.0,S,Jellis,27/05/2017,6.2,3123.0,2.0,1.0,2.0,966.0,87.0,1970.0,Boroondara,-37.82524,145.05568,Southern Metropolitan,6482.0
Hawthorn East,6/20 Denmark Hill Rd,1,u,441000.0,S,Jellis,27/05/2017,6.2,3123.0,1.0,1.0,0.0,0.0,50.0,1960.0,Boroondara,-37.8327,145.05428,Southern Metropolitan,6482.0
Hawthorn East,28 Mayston St,3,h,2680000.0,S,Jellis,27/05/2017,6.2,3123.0,3.0,2.0,4.0,522.0,,,Boroondara,-37.82701,145.0541,Southern Metropolitan,6482.0
Hawthorn East,5/305 Riversdale Rd,2,u,500000.0,S,hockingstuart,27/05/2017,6.2,3123.0,2.0,1.0,1.0,1324.0,72.0,1970.0,Boroondara,-37.83012,145.04751000000005,Southern Metropolitan,6482.0
Heidelberg,3/62 Darebin St,2,t,738000.0,S,Miles,27/05/2017,8.9,3084.0,2.0,1.0,2.0,154.0,107.0,1985.0,Banyule,-37.75343,145.06328,Eastern Metropolitan,2890.0
Heidelberg Heights,2/34 Bamfield Rd,3,t,715000.0,SA,Barry,27/05/2017,8.8,3081.0,3.0,2.0,2.0,192.0,,,Banyule,-37.74128,145.05607,Eastern Metropolitan,2947.0
Heidelberg Heights,31 Collins St,3,h,800000.0,S,Barry,27/05/2017,8.8,3081.0,3.0,1.0,0.0,583.0,92.5,1945.0,Banyule,-37.73752,145.05228,Eastern Metropolitan,2947.0
Heidelberg Heights,49C Dresden St,2,t,680000.0,S,Jellis,27/05/2017,8.8,3081.0,2.0,1.0,1.0,129.0,106.0,2013.0,Banyule,-37.74931,145.05505,Eastern Metropolitan,2947.0
Heidelberg Heights,67 McEwan Rd,3,h,1010000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,648.0,,,Banyule,-37.73658,145.05341,Eastern Metropolitan,2947.0
Heidelberg Heights,1/171 Waiora Rd,3,u,630000.0,VB,Miles,27/05/2017,8.8,3081.0,3.0,1.0,1.0,277.0,,,Banyule,-37.73426,145.05986,Eastern Metropolitan,2947.0
Heidelberg West,312 Liberty Pde,3,h,605000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,377.0,115.96,1960.0,Banyule,-37.73712,145.0369,Eastern Metropolitan,2674.0
Heidelberg West,314 Liberty Pde,3,h,580000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,429.0,109.0,1950.0,Banyule,-37.73704,145.03697,Eastern Metropolitan,2674.0
Heidelberg West,17/459 Waterdale Rd,2,u,444000.0,S,Miles,27/05/2017,8.8,3081.0,2.0,1.0,1.0,94.0,,,Banyule,-37.74432,145.04721,Eastern Metropolitan,2674.0
Heidelberg West,581 Waterdale Rd,2,h,532000.0,S,Ray,27/05/2017,8.8,3081.0,2.0,2.0,1.0,220.0,,,Banyule,-37.73549000000001,145.0487,Eastern Metropolitan,2674.0
Highett,8 Sydenham St,3,h,1600000.0,S,hockingstuart,27/05/2017,16.0,3190.0,3.0,2.0,3.0,598.0,137.0,1960.0,Bayside,-37.95357,145.02651,Southern Metropolitan,4794.0
Hillside,10 Chris Ct,4,h,677000.0,S,Barry,27/05/2017,18.0,3037.0,4.0,2.0,2.0,661.0,196.0,1999.0,Brimbank,-37.69655,144.75538,Western Metropolitan,5556.0
Hillside,10 View Ct,4,h,737500.0,S,Brad,27/05/2017,18.0,3037.0,4.0,2.0,2.0,704.0,230.0,2004.0,Melton,-37.68175,144.74087,Western Metropolitan,5556.0
Hoppers Crossing,138 Bellbridge Dr,3,h,520000.0,SP,Barry,27/05/2017,18.4,3029.0,3.0,2.0,2.0,530.0,169.0,1999.0,Wyndham,-37.86713,144.71086,Western Metropolitan,13830.0
Hoppers Crossing,48 Branton Rd,3,h,553100.0,S,Triwest,27/05/2017,18.4,3029.0,3.0,2.0,2.0,540.0,,1974.0,Wyndham,-37.8765,144.69638,Western Metropolitan,13830.0
Hoppers Crossing,2 Dunk Ct,3,h,418000.0,S,Ray,27/05/2017,18.4,3029.0,3.0,2.0,1.0,435.0,,,Wyndham,-37.86767,144.68409,Western Metropolitan,13830.0
Hoppers Crossing,9 Hawthorn Dr,3,h,505000.0,S,Sweeney,27/05/2017,18.4,3029.0,3.0,1.0,1.0,663.0,142.0,1995.0,Wyndham,-37.86658,144.71221,Western Metropolitan,13830.0
Hoppers Crossing,8 Hayden St,3,h,492000.0,S,YPA,27/05/2017,18.4,3029.0,3.0,1.0,1.0,581.0,,,Wyndham,-37.87711,144.68825,Western Metropolitan,13830.0
Hoppers Crossing,10 Kelwin Ct,4,h,680000.0,VB,hockingstuart,27/05/2017,18.4,3029.0,4.0,2.0,3.0,800.0,158.0,1990.0,Wyndham,-37.87051,144.7141,Western Metropolitan,13830.0
Hoppers Crossing,7 Lisa Ct,4,h,472000.0,S,Barry,27/05/2017,18.4,3029.0,4.0,2.0,2.0,546.0,,,Wyndham,-37.85146,144.67109,Western Metropolitan,13830.0
Hoppers Crossing,38 MacEdon St,3,h,442500.0,S,Greg,27/05/2017,18.4,3029.0,3.0,1.0,2.0,537.0,121.84,1980.0,Wyndham,-37.87016,144.70606,Western Metropolitan,13830.0
Hughesdale,1/7 Dalston Rd,3,u,1203500.0,S,Ray,27/05/2017,12.3,3166.0,3.0,2.0,2.0,311.0,127.0,2000.0,Monash,-37.89829,145.08141,Southern Metropolitan,3145.0
Hughesdale,198 Poath Rd,3,h,1250000.0,VB,hockingstuart,27/05/2017,12.3,3166.0,3.0,1.0,2.0,603.0,,,Monash,-37.90192,145.0756,Southern Metropolitan,3145.0
Ivanhoe,128 Green St,3,h,1475000.0,S,Nelson,27/05/2017,7.8,3079.0,3.0,1.0,2.0,424.0,114.0,1950.0,Banyule,-37.76353,145.02941,Eastern Metropolitan,5549.0
Ivanhoe East,8 Carmichael St,3,h,1640000.0,S,Nelson,27/05/2017,7.8,3079.0,3.0,1.0,2.0,617.0,158.0,1930.0,Banyule,-37.77212,145.05813,Eastern Metropolitan,1554.0
Jacana,7 Bessell Ct,3,h,590500.0,S,YPA,27/05/2017,14.0,3047.0,3.0,1.0,1.0,708.0,90.0,1960.0,Hume,-37.68825,144.91484,Northern Metropolitan,851.0
Keilor,3 Gerona St,3,h,895000.0,S,O'Brien,27/05/2017,14.5,3036.0,3.0,1.0,1.0,589.0,157.0,1965.0,Brimbank,-37.7143,144.8315,Western Metropolitan,2339.0
Keilor Downs,43 Tarella Dr,4,h,790000.0,S,Nelson,27/05/2017,15.5,3038.0,4.0,2.0,3.0,696.0,,1980.0,Brimbank,-37.72394,144.8147,Western Metropolitan,3656.0
Keilor East,5 Carey Ct,3,h,825000.0,S,Barry,27/05/2017,11.7,3033.0,3.0,1.0,0.0,534.0,,1965.0,Moonee Valley,-37.7444,144.86123999999995,Western Metropolitan,5629.0
Keilor East,10 Cecelia Dr,3,h,806000.0,S,Barry,27/05/2017,11.7,3033.0,3.0,2.0,4.0,546.0,,,Moonee Valley,-37.74761,144.8521,Western Metropolitan,5629.0
Keilor East,92 Sterling Dr,4,h,698000.0,S,Nelson,27/05/2017,11.7,3033.0,4.0,2.0,2.0,535.0,,,Moonee Valley,-37.74083,144.85545,Western Metropolitan,5629.0
Keilor Park,55 Erebus St,3,h,752500.0,S,Nelson,27/05/2017,10.4,3042.0,3.0,2.0,1.0,468.0,144.0,,Brimbank,-37.72203,144.85994,Western Metropolitan,1119.0
Kensington,205/72 Altona St,1,u,400000.0,SP,Edward,27/05/2017,3.4,3031.0,1.0,1.0,1.0,0.0,56.0,2008.0,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263.0
Kensington,2 Smith St,1,t,715000.0,S,Nelson,27/05/2017,3.4,3031.0,1.0,1.0,0.0,91.0,,2006.0,Melbourne,-37.7914,144.93076000000005,Northern Metropolitan,5263.0
Kew,29 Denmark St,3,h,1300000.0,SP,Biggin,27/05/2017,5.4,3101.0,3.0,1.0,2.0,257.0,,1920.0,Boroondara,-37.81176,145.02807,Southern Metropolitan,10331.0
Kew,4/863 Glenferrie Rd,3,u,660000.0,S,Jellis,27/05/2017,5.4,3101.0,3.0,1.0,1.0,1096.0,,,Boroondara,-37.81207,145.0371,Southern Metropolitan,10331.0
Kew,35 Thornton St,4,h,2425000.0,PI,Jellis,27/05/2017,5.4,3101.0,4.0,3.0,1.0,638.0,,,Boroondara,-37.80719000000001,145.02248,Southern Metropolitan,10331.0
Kew,1/125 Walpole St,2,t,825000.0,S,Jellis,27/05/2017,5.4,3101.0,2.0,1.0,3.0,193.0,107.0,1995.0,Boroondara,-37.79438,145.03368999999995,Southern Metropolitan,10331.0
Kew,6/62 Walpole St,2,u,682000.0,S,Nelson,27/05/2017,5.4,3101.0,2.0,1.0,1.0,0.0,80.0,,Boroondara,-37.80154,145.03258,Southern Metropolitan,10331.0
Kew,4 Weir St,5,h,3200500.0,S,Kay,27/05/2017,5.4,3101.0,5.0,2.0,2.0,842.0,,,Boroondara,-37.80469,145.05213,Southern Metropolitan,10331.0
Kew,117A Willsmere Rd,3,h,1110000.0,PI,Ray,27/05/2017,5.4,3101.0,3.0,2.0,2.0,200.0,,,Boroondara,-37.7948,145.0364,Southern Metropolitan,10331.0
Kew East,9 Hartwood St,4,h,2258000.0,S,Jellis,27/05/2017,7.3,3102.0,4.0,1.0,2.0,836.0,173.0,1910.0,Boroondara,-37.79702,145.05352,Southern Metropolitan,2671.0
Kew East,84 Westbrook St,3,h,1650000.0,VB,Noel,27/05/2017,7.3,3102.0,3.0,3.0,1.0,204.0,,,Boroondara,-37.7927,145.05348999999995,Southern Metropolitan,2671.0
Keysborough,19 The Strand,4,h,1250000.0,S,Buxton,27/05/2017,25.2,3173.0,4.0,2.0,2.0,560.0,305.0,2005.0,Greater Dandenong,-38.00512,145.14935,South-Eastern Metropolitan,8459.0
Kings Park,13 Camelia St,5,h,520000.0,SP,Ray,27/05/2017,14.0,3021.0,5.0,2.0,3.0,545.0,171.0,1972.0,Brimbank,-37.7323,144.77861,Western Metropolitan,2878.0
Knoxfield,8 Markhill Pl,4,h,1218000.0,S,Ray,27/05/2017,23.3,3180.0,4.0,2.0,2.0,900.0,281.0,1994.0,Knox,-37.87695,145.2547,Eastern Metropolitan,2949.0
Knoxfield,8 Mistletoe Cl,4,h,1010000.0,S,Noel,27/05/2017,23.3,3180.0,4.0,2.0,2.0,620.0,,,Knox,-37.88308,145.24953,Eastern Metropolitan,2949.0
Lalor,3/103 Cyprus St,2,u,383000.0,S,Harcourts,27/05/2017,16.3,3075.0,2.0,1.0,2.0,138.0,,,Whittlesea,-37.67527000000001,145.02775,Northern Metropolitan,8279.0
Lalor,1 Kent Rd,3,h,600000.0,S,Ray,27/05/2017,16.3,3075.0,3.0,2.0,2.0,534.0,121.0,1980.0,Whittlesea,-37.67323,145.03976,Northern Metropolitan,8279.0
Lalor,61 McKimmies Rd,3,h,487000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,1.0,533.0,160.0,1970.0,Whittlesea,-37.67605,145.03956000000005,Northern Metropolitan,8279.0
Lalor,13 Rosemary Dr,3,h,572000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,2.0,640.0,140.0,1975.0,Whittlesea,-37.6591,145.00548999999995,Northern Metropolitan,8279.0
Lower Plenty,4/38 Alma St,2,u,650000.0,PI,Morrison,27/05/2017,14.6,3093.0,2.0,2.0,2.0,248.0,120.0,1995.0,Banyule,-37.72473,145.11657,Eastern Metropolitan,1624.0
Maidstone,1 Gilda St,3,h,793000.0,S,hockingstuart,27/05/2017,6.4,3012.0,3.0,1.0,2.0,417.0,,,Maribyrnong,-37.78867,144.87397,Western Metropolitan,3873.0
